Date,T100ECMU Index,SPGSCIP Index,LBUSTRUU Index,SPXT Index
4/25/08,77.78,899.146,1397.87,2209.2512
4/28/08,77.8,903.013,1401.6899,2207.0171
4/29/08,76.7,881.279,1403.84,2198.4976
4/30/08,76.58,870.35,1408.71,2190.1306
5/1/08,75.3,858.614,1410.54,2228.0925
5/2/08,76.58,882.743,1407.02,2235.2991
5/5/08,77.31,902.36,1407.6,2225.3682
5/6/08,77.51,915.153,1405.41,2242.4734
5/7/08,78.08,924.382,1407.62,2202.7698
5/8/08,78.15,928.766,1412.12,2210.9517
5/9/08,79.04,944.079,1412.49,2196.5374
5/12/08,78.56,933.813,1411.73,2220.8113
5/13/08,78.98,943.596,1402.87,2220.4619
5/14/08,78.55,934.229,1401.38,2229.7444
5/15/08,78.4,933.028,1409.8199,2253.7632
5/16/08,78.94,944.07,1410.24,2256.6348
5/19/08,78.26,943.672,1412.67,2258.7402
5/20/08,78.88,959.985,1416.38,2237.7869
5/21/08,79.91,984.6,1412.77,2202.0205
5/22/08,79.69,971.4,1405.42,2208.1978
5/23/08,80.25,979.1,1410.58,2179.0537
5/27/08,79.6,961.42,1404.74,2193.9778
5/28/08,79.91,970.85,1399.01,2203.1023
5/29/08,78.25,942.39,1394.49,2215.1172
5/30/08,78.95,948.23,1398.38,2218.4985
6/2/08,79.3,954.98,1402.98,2195.2688
6/3/08,79.3,937.42,1406.98,2182.646
6/4/08,79.27,924.81,1403.6,2183.0095
6/5/08,80.73,955.86,1398,2225.7422
6/6/08,82.36,1014.41,1402.59,2157.2363
6/9/08,82.01,992.84,1396.17,2159.0283
6/10/08,81.48,979.66,1387.26,2153.7693
6/11/08,83,1011.54,1391.24,2117.8369
6/12/08,83.33,1013.71,1382.45,2124.937
6/13/08,83.17,1006.62,1379.47,2156.9607
6/16/08,83.26,1009.63,1380.4,2157.1396
6/17/08,83.55,1007.26,1383.87,2142.5515
6/18/08,83.86,1021.34,1390.51,2121.7764
6/19/08,83.01,995.16,1387.48,2130.3027
6/20/08,83.08,1010.48,1390.39,2090.8147
6/23/08,83.12,1017.13,1387.0601,2090.9355
6/24/08,82.78,1016.11,1390.14,2085.0769
6/25/08,82.75,1003.65,1389.9399,2097.3647
6/26/08,83.95,1036.8,1393.91,2036.4005
6/27/08,84.4,1039.02,1396.35,2028.8909
6/30/08,84.48,1033.9399,1397.25,2031.4713
7/1/08,84.82,1041.504,1395.48,2039.6556
7/2/08,85.78,1058.1,1396.91,2002.6431
7/3/08,86.17,1067.01,1395.65,2004.8674
7/4/08,86.13,1067.01,1395.65,2004.8674
7/7/08,84.66,1036.6801,1397.72,1988.0887
7/8/08,82.84,1001.94,1403.3,2022.8264
7/9/08,83.04,1002.24,1407.87,1976.9652
7/10/08,84.27,1033.6801,1408.26,1990.7832
7/11/08,84.41,1049.65,1400.51,1968.863
7/14/08,83.89,1045.95,1405.4301,1951.0844
7/15/08,82.37,1008.9,1406.78,1929.8469
7/16/08,82.12,989.45,1399.05,1978.4692
7/17/08,80.61,957.7,1389.13,2002.3037
7/18/08,79.52,948.82,1384.35,2002.8839
7/21/08,78.93,958.01,1386.12,2001.8552
7/22/08,78.27,937.8,1383.8101,2028.9054
7/23/08,77.04,914.05,1382.79,2037.1509
7/24/08,76.59,914.88,1393.58,1990.0861
7/25/08,76.32,904.84,1385.95,1998.4059
7/28/08,76.74,912.58,1393.59,1961.2305
7/29/08,76.2,898.08,1391.3101,2007.213
7/30/08,76.79,920.19,1392.42,2040.8074
7/31/08,76.25,906.17,1396.11,2014.3944
8/1/08,75.57,908.93,1397.3101,2003.1619
8/4/08,73.68,880.26,1395.02,1985.2329
8/5/08,72.72,867.09,1393.23,2042.4441
8/6/08,71.96,861.84,1388.9301,2050.2292
8/7/08,72.17,870.24,1396.63,2013.6552
8/8/08,70.55,838.15,1396.9,2061.7727
8/11/08,70.41,835.53,1392.8101,2076.5906
8/12/08,70.34,827.03,1397.84,2051.6621
8/13/08,71.88,848.11,1395.3101,2046.3473
8/14/08,71.37,841.57,1398,2057.7219
8/15/08,70.38,830.14,1401.12,2066.3557
8/18/08,70.42,828.7,1402.91,2035.2986
8/19/08,70.34,838.28,1401.84,2016.5171
8/20/08,70.46,846.06,1407.7,2029.151
8/21/08,70.63,883.1,1403.86,2034.347
8/22/08,70.45,844.45,1402.13,2057.6379
8/25/08,70.6,844.73,1407.27,2017.2668
8/26/08,70.59,852.21,1408.17,2024.7241
8/27/08,70.55,861.4,1410.03,2041.2373
8/28/08,70.48,843.21,1409.71,2071.8618
8/29/08,70.5,840.6,1409.36,2043.532
9/1/08,70.48,840.6,1409.36,2043.532
9/2/08,70.49,803.68,1413.59,2035.2373
9/3/08,70.4,801.54,1416.4399,2032.1272
9/4/08,70.3,794.04,1420.3,1971.3694
9/5/08,70.09,780.64,1418.02,1980.1831
9/8/08,70.16,782.19,1429.46,2021.1289
9/9/08,70.13,763.67,1430.25,1952.1376
9/10/08,70.2,756.92,1428.13,1964.2483
9/11/08,70.36,750.22,1428.12,1992.0012
9/12/08,70.29,756.41,1421.9301,1996.2545
9/15/08,70,726.93,1429.27,1902.174
9/16/08,69.86,698.07,1423.9,1935.4895
9/17/08,69.76,731.38,1420.83,1844.306
9/18/08,69.76,729.55,1415.8199,1924.8495
9/19/08,69.73,756.55,1405.88,2002.3217
9/22/08,69.85,794.85,1404.42,1925.8547
9/23/08,69.97,780.65,1402.26,1895.7811
9/24/08,70.02,776.19,1404.66,1892.051
9/25/08,69.97,786.05,1399.15,1929.2441
9/26/08,69.94,776.13,1397.0601,1935.7867
9/29/08,69.86,716.64,1408.09,1765.7235
9/30/08,69.55,735.04,1390.4301,1861.4384
10/1/08,69.44,724.38,1393.52,1853.2638
10/2/08,69.46,691.9,1397.63,1778.8966
10/3/08,69.47,689.21,1399.24,1754.9069
10/6/08,69.46,646.19,1409.05,1687.3351
10/7/08,69.51,654.45,1403.11,1590.5129
10/8/08,69.77,649.06,1390.25,1573.342
10/9/08,69.89,641.13,1378.08,1453.5186
10/10/08,69.66,588.0041,1371.6,1436.5621
10/13/08,69.62,610.67,1371.6,1602.9282
10/14/08,69.74,597.7,1364.11,1594.4141
10/15/08,69.76,569.89,1362.75,1450.5044
10/16/08,69.51,544.58,1365.1801,1512.2063
10/17/08,69.42,557.05,1363.05,1502.8376
10/20/08,69.28,567.53,1369.12,1574.4999
10/21/08,69.36,555.31,1380.97,1526.0195
10/22/08,69.49,522.41,1382.76,1433.2214
10/23/08,69.64,524.82,1384.9399,1451.3734
10/24/08,69.7,502.16,1372.79,1401.2906
10/27/08,69.58,501.22,1367.15,1356.78
10/28/08,69.62,499.18,1361.23,1503.1583
10/29/08,69.36,533.04,1360.75,1486.7277
10/30/08,69.69,517.23,1359.63,1525.3654
10/31/08,69.51,527.39,1357.61,1548.8136
11/3/08,69.49,510.11,1362.97,1544.9133
11/4/08,69.25,548.27,1376.42,1607.9967
11/5/08,69.7,519.24,1383.17,1524.2141
11/6/08,69.82,491.58,1381.83,1448.0089
11/7/08,69.76,491.21,1378.6,1490.307
11/10/08,69.53,501.99,1382.55,1471.6421
11/11/08,69.65,480.79,1382.55,1439.2161
11/12/08,69.77,462.75,1387.35,1365.1488
11/13/08,69.4,471.55,1378.83,1459.8174
11/14/08,69.72,465.74,1380.23,1399.1956
11/17/08,69.61,455.13,1380.46,1363.1373
11/18/08,69.6,450.06,1380.95,1376.8146
11/19/08,69.51,446.84,1382.04,1292.756
11/20/08,69.97,421.1,1384.51,1206.0388
11/21/08,70.05,423.4,1384.74,1282.59
11/24/08,69.87,452.77,1382.24,1365.6342
11/25/08,70.27,432.86,1399.42,1374.7892
11/26/08,69.95,453.15,1401.38,1423.9044
11/27/08,69.93,453.15,1401.38,1423.9044
11/28/08,70.05,448.99,1401.8,1437.6792
12/1/08,70.14,420.42,1408.88,1309.3921
12/2/08,70.27,407.67,1410.8,1361.7888
12/3/08,70.29,404.04,1411.53,1397.7164
12/4/08,70.59,384.08,1418.14,1356.8121
12/5/08,70.86,363.45,1414.75,1406.3629
12/8/08,70.9,381.76,1414.4,1460.6028
12/9/08,70.97,373.3,1420.3101,1426.88
12/10/08,71.06,381.67,1423.39,1443.9998
12/11/08,70.92,405.09,1426.6,1403.1964
12/12/08,70.96,397.56,1427.85,1413.071
12/15/08,71.09,392.62,1430.27,1395.2106
12/16/08,71.09,391.88,1438.46,1466.8744
12/17/08,71.41,385.09,1447.3101,1452.8756
12/18/08,71.5,372.2,1453.21,1422.1859
12/19/08,71.27,372.07,1452.02,1426.3876
12/22/08,71.45,361.5,1451.29,1400.4174
12/23/08,71.37,359.31,1450.1899,1387.0786
12/24/08,71.88,344.06,1450.3199,1395.7551
12/26/08,71.74,354.57,1452.9301,1403.2227
12/29/08,71.84,364.78,1455.4301,1398.2512
12/30/08,71.95,362.19,1458.05,1432.652
12/31/08,71.5,389.17,1454.1,1452.9764
1/2/09,71.3,400.3,1446.47,1499.1661
1/5/09,70.86,414.02,1447.27,1492.2069
1/6/09,70.65,420.4,1451.85,1503.8662
1/7/09,70.9,391.64,1455.7,1459.5778
1/8/09,71.15,383.57,1457.4399,1464.6014
1/9/09,71.35,382.21,1459.4301,1433.4121
1/12/09,71.49,364.45,1463.38,1401.069
1/13/09,71.42,368.67,1462.02,1403.6272
1/14/09,71.51,364.32,1464.02,1356.7886
1/15/09,71.69,362.59,1462.65,1358.6404
1/16/09,72.09,361.61,1459.33,1368.9186
1/19/09,72.13,361.61,1459.33,1368.9186
1/20/09,72.37,348.64,1457.03,1296.6328
1/21/09,72.62,357.71,1448.6801,1353.3276
1/22/09,72.74,355.76,1447.9301,1332.8403
1/23/09,72.74,369.42,1447.08,1340.0182
1/26/09,72.78,369.43,1447.8199,1347.4675
1/27/09,73.03,350.06,1453.5601,1362.1842
1/28/09,72.88,355.26,1449.0699,1408.0721
1/29/09,72.88,353.63,1442.05,1361.5354
1/30/09,73.19,354.34,1441.27,1330.5103
2/2/09,73.07,344.88,1447.27,1329.8129
2/3/09,72.87,345.96,1442.05,1350.8848
2/4/09,72.88,345.95,1438.83,1341.7654
2/5/09,73.05,353.19,1439.71,1363.8156
2/6/09,73.22,352.01,1436.98,1401.0614
2/9/09,73.1,351.41,1437.73,1403.1941
2/10/09,73.52,341.09,1447.54,1334.3033
2/11/09,73.63,335.82,1451.27,1345.5001
2/12/09,73.7,333.62,1453.2,1348.1508
2/13/09,73.67,330.3,1445.67,1334.8325
2/16/09,73.74,330.3,1445.67,1334.8325
2/17/09,74.27,309.88,1454.4301,1274.2563
2/18/09,74.4,303.5,1449.51,1273.2941
2/19/09,74.07,314.52,1443.26,1258.8168
2/20/09,74.39,311.63,1445.78,1244.717
2/23/09,74.49,306.99,1444.99,1201.5609
2/24/09,73.99,313.86,1443.48,1249.76
2/25/09,73.67,323.67,1437.09,1236.7424
2/26/09,72.78,335.42,1436.25,1217.4908
2/27/09,73.08,332.65,1435.83,1188.8405
3/2/09,73.19,311.25,1440.85,1133.4312
3/3/09,72.77,317.66,1439.47,1126.1763
3/4/09,72.69,334.52,1435.36,1153.3495
3/5/09,73.06,323.77,1442.25,1104.3759
3/6/09,73.25,330.53,1440.78,1105.9978
3/9/09,72.79,332.59,1436.8199,1095.0358
3/10/09,72.69,329.72,1434.72,1164.8308
3/11/09,73.18,316.14,1437.4301,1168.0736
3/12/09,72.83,334.48,1438.91,1215.8687
3/13/09,73.11,332.35,1438.91,1225.3157
3/16/09,73.23,337.1,1436.9399,1221.0332
3/17/09,72.89,345.69,1434.84,1260.2911
3/18/09,72.38,339.82,1453.99,1286.6216
3/19/09,73.35,359.52,1452.35,1269.925
3/20/09,73.47,360.78,1451.05,1244.8547
3/23/09,73.24,370.08,1450.73,1333.2072
3/24/09,72.51,369.65,1452.51,1306.0284
3/25/09,72.79,362.79,1449.3199,1318.6106
3/26/09,73.08,367.56,1452.33,1349.3732
3/27/09,73,357.31,1452.38,1322.1868
3/30/09,72.95,340.36,1454.0699,1276.2246
3/31/09,73,347.56,1455.79,1292.9772
4/1/09,73.17,341.47,1457.52,1314.6311
4/2/09,72.75,361.929,1455.29,1352.4741
4/3/09,72.56,364.06,1449.8199,1365.6626
4/6/09,72.11,357.38,1449.98,1354.3599
4/7/09,72.61,350.12,1452.3101,1322.9124
4/8/09,72.82,351.64,1456.15,1338.5325
4/9/09,72.97,361.29,1454.04,1389.4867
4/13/09,73.76,354.54,1460.02,1393.1255
4/14/09,73.97,354.44,1464.2,1365.204
4/15/09,74.49,352.14,1466.25,1382.36
4/16/09,74.05,353.73,1464.1801,1403.89
4/17/09,74.3,355.35,1459.6801,1410.85
4/20/09,73.47,336.49,1464.6,1350.52
4/21/09,73.38,337.11,1461.9301,1379.22
4/22/09,73.51,337.84,1459.5699,1368.92
4/23/09,73.27,339.5,1462.03,1382.52
4/24/09,73.57,346.9,1460.6801,1405.74
4/27/09,72.62,338.22,1465.35,1391.58
4/28/09,71.25,336.5,1462.39,1387.8199
4/29/09,72.62,343.17,1460.4,1417.99
4/30/09,73.09,344.32,1462.75,1416.73
5/1/09,74.08,356.7,1460.9,1424.41
5/4/09,74.68,362.89,1462.8199,1472.64
5/5/09,74.75,360.61,1464.59,1467.25
5/6/09,75.79,372.71,1466.67,1493.3101
5/7/09,75.79,376.36,1463.37,1473.66
5/8/09,75.25,385.13,1464.67,1509.14
5/11/09,74.9,383.42,1470.99,1477.2
5/12/09,75.31,385.87,1472,1475.83
5/13/09,74.79,381.83,1475.1801,1436.74
5/14/09,75.03,383.59,1474.5699,1451.79
5/15/09,75.25,371.8,1475.24,1435.48
5/18/09,75.91,382.85,1472.04,1479.24
5/19/09,76.53,384.21,1474.1,1476.9399
5/20/09,76.67,392.15,1479.27,1469.47
5/21/09,76.29,386.52,1473.27,1445.28
5/22/09,77.23,390.61,1470.29,1443.14
5/26/09,78.02,393.41,1467.84,1481.1
5/27/09,77.81,397.42,1459.17,1453.28
5/28/09,78.03,405.84,1459.45,1475.9399
5/29/09,79.51,411.97,1473.36,1495.97
6/1/09,81.22,426.3,1463.14,1534.65
6/2/09,80.95,425.89,1468.23,1537.6899
6/3/09,79.22,411.37,1473.11,1516.88
6/4/09,81.3,424.97,1465.36,1534.59
6/5/09,80.77,422.48,1454.46,1530.8199
6/8/09,80.28,419.05,1450.84,1529.59
6/9/09,81.74,427.91,1454.78,1535.03
6/10/09,81.91,431.58,1451.1899,1529.76
6/11/09,83.45,439.96,1455.62,1539.5
6/12/09,82.21,434.48,1460.67,1541.7
6/15/09,79.22,426.62,1465.99,1505.0601
6/16/09,79.26,426.29,1469.16,1485.92
6/17/09,79.38,428.84,1472.8199,1483.9
6/18/09,79.72,428.66,1461.71,1496.59
6/19/09,79.14,420.69,1465.97,1501.25
6/22/09,76.58,407.07,1471.87,1455.54
6/23/09,77.87,414.38,1473.91,1458.92
6/24/09,79.34,412.95,1472.1,1468.48
6/25/09,80.13,419.65,1479.8199,1499.98
6/26/09,79.62,414.95,1481.5699,1498.08
6/29/09,79.73,423.4,1482.1899,1511.7
6/30/09,78.61,414.26,1481.74,1498.9399
7/1/09,80.28,413.08,1482.3,1505.64
7/2/09,79.22,400.96,1486.16,1461.8
7/3/09,79.03,400.96,1486.16,1461.8
7/6/09,77.64,388.09,1486.72,1465.58
7/7/09,76.11,381.82,1489.03,1436.74
7/8/09,73.97,369.14,1497.37,1435.2
7/9/09,74.88,372.3,1491.77,1440.3
7/10/09,74.15,369.5,1499.16,1434.5
7/13/09,73.88,369.27,1498.78,1470.4301
7/14/09,75.01,371.07,1493.62,1478.24
7/15/09,76.21,380.33,1486.42,1522.09
7/16/09,75.64,383.62,1489.85,1535.3
7/17/09,76.64,391.27,1487.03,1534.71
7/20/09,77.37,395.79,1492.4301,1552.26
7/21/09,76.99,396.15,1499.65,1557.91
7/22/09,77.72,396.3,1496.52,1557.37
7/23/09,78.61,404.84,1488.79,1593.65
7/24/09,78.79,407.48,1491.72,1598.5
7/27/09,79.16,409.4,1490.55,1603.26
7/28/09,79.05,404,1492.41,1599.09
7/29/09,78.34,388.27,1493.37,1592
7/30/09,80.59,406.16,1496.0601,1611.14
7/31/09,81.85,416.03,1505.64,1612.3101
8/3/09,83.76,429.56,1499.96,1637.0601
8/4/09,84.37,429.79,1498.73,1642.03
8/5/09,85.7,433.52,1494.98,1637.8101
8/6/09,84.67,428.61,1496.78,1628.8199
8/7/09,85.86,424.43,1491.62,1650.73
8/10/09,85.55,423.83,1498.25,1645.26
8/11/09,85.05,418.51,1502.0601,1624.91
8/12/09,86.28,421.81,1501.45,1644.23
8/13/09,87.31,423.25,1507.52,1655.66
8/14/09,84.93,410.22,1509.98,1641.54
8/17/09,83.48,404.26,1512.08,1602.0601
8/18/09,84.02,412.22,1509.1801,1618.6
8/19/09,84.56,421.93,1511.65,1629.92
8/20/09,84.12,417.16,1514.05,1647.85
8/21/09,85.55,420.9,1507.92,1678.84
8/24/09,86.71,424.85,1512.78,1677.9399
8/25/09,86.28,415.28,1515.52,1681.92
8/26/09,86.07,412.49,1516.49,1682.29
8/27/09,85.88,415.65,1515.59,1687.16
8/28/09,87.85,417.69,1517.26,1684.05
8/31/09,87.01,406.13,1521.23,1670.52
9/1/09,85.87,396.66,1522.71,1633.63
9/2/09,86.05,395.98,1527.3,1628.66
9/3/09,87.27,394.11,1525.6,1642.6801
9/4/09,86.46,392.9,1520.6801,1664.34
9/7/09,86.66,392.9,1520.6801,1664.34
9/8/09,88.13,405.16,1521.1801,1679.3199
9/9/09,87.8,406.21,1521.5699,1692.48
9/10/09,85.9,408.34,1529.5,1710.14
9/11/09,84.65,398.3,1530.24,1708.1801
9/14/09,84.77,397.82,1527.83,1719.04
9/15/09,86,406.76,1526.3199,1724.45
9/16/09,87.83,415.8,1526.42,1750.91
9/17/09,88.1,415.32,1531.36,1745.8
9/18/09,86.49,412.21,1527.29,1750.4301
9/21/09,86.28,400.51,1527.24,1744.47
9/22/09,87.43,409.06,1529.5,1755.99
9/23/09,86.24,399.91,1532.21,1738.3199
9/24/09,84.09,388.27,1534.27,1722.02
9/25/09,84.18,387.6,1535.91,1711.53
9/28/09,84.63,390.87,1537.85,1742.3199
9/29/09,85.22,390.73,1537.8199,1738.48
9/30/09,87.22,406.78,1537.21,1732.86
10/1/09,85.97,404.07,1542.95,1688.24
10/2/09,84.59,399.34,1541.13,1680.7
10/5/09,84.86,402.07,1541.84,1705.73
10/6/09,86.24,407.06,1540.98,1729.14
10/7/09,86.27,402.44,1546.22,1734.74
10/8/09,88.38,413.14,1542.72,1747.7
10/9/09,87.35,411.71,1535.72,1757.6
10/12/09,88.14,420.53,1535.72,1765.3101
10/13/09,87.48,423.23,1541.72,1760.51
10/14/09,88.02,426.81,1537.0699,1791.47
10/15/09,88.59,436.18,1534.5601,1798.91
10/16/09,88.64,440.52,1537.11,1784.35
10/19/09,90.05,446.44,1538.39,1801.12
10/20/09,89.25,444.01,1542.39,1789.9301
10/21/09,91.45,455.13,1538.6899,1774.33
10/22/09,90.49,453.63,1539.25,1793.34
10/23/09,90.33,450.13,1536.9301,1771.5
10/26/09,89.52,441.08,1533.67,1750.75
10/27/09,88.88,442.9,1539.25,1744.95
10/28/09,87.34,431.97,1542.58,1711.09
10/29/09,89.67,443.27,1538.03,1749.76
10/30/09,88.33,430.64,1544.8,1700.67
11/2/09,89.16,436.56,1543.4,1711.65
11/3/09,89.78,442.3,1540.26,1715.8101
11/4/09,90.32,444.99,1537.54,1718.21
11/5/09,89.56,440.71,1539.83,1751.45
11/6/09,88.69,429.43,1542.16,1756.0699
11/9/09,89.22,439.5,1543.5699,1795.5601
11/10/09,88.35,437.3,1544.5699,1795.9
11/11/09,88.94,439.19,1544.5699,1804.9301
11/12/09,88.25,429.65,1547.6801,1786.66
11/13/09,88.4,428.04,1549.58,1796.9301
11/16/09,90.96,441.7,1555.54,1823.29
11/17/09,91.13,443.16,1555.53,1825.1801
11/18/09,91.48,443.68,1553.52,1824.61
11/19/09,90.72,435.54,1554.6,1800.12
11/20/09,90.76,433.84,1554.41,1794.65
11/23/09,91.09,435.22,1555.17,1819.17
11/24/09,90.5,428.05,1558.4,1818.3101
11/25/09,91.68,439.03,1559.62,1826.74
11/26/09,91.26,439.03,1559.62,1826.74
11/27/09,90.65,432.15,1563.74,1795.7
11/30/09,91.68,437.19,1564.8,1802.6801
12/1/09,92.97,441.67,1561.29,1824.54
12/2/09,93.24,434.4,1559.04,1825.4
12/3/09,93.01,433.7,1556.45,1810.13
12/4/09,91.6,429.3,1551.3101,1820.11
12/7/09,90.87,425.18,1555.12,1815.7
12/8/09,90.15,420.49,1558.96,1797.3101
12/9/09,89.33,410.95,1557.9301,1804.1
12/10/09,89.46,411.3,1555.28,1814.8101
12/11/09,90.23,411.28,1553.51,1821.8
12/14/09,91.3,413.47,1553.26,1834.55
12/15/09,91.16,415.86,1550.23,1824.37
12/16/09,92.55,423.23,1551.37,1826.45
12/17/09,90.86,419.72,1558.51,1804.96
12/18/09,90.72,421.42,1555.36,1815.5
12/21/09,90.33,418.47,1548.36,1834.59
12/22/09,90.2,420.02,1544.89,1841.17
12/23/09,90.96,430.22,1544.6,1845.8
12/24/09,91.47,433.56,1540.63,1855.5
12/28/09,91.92,440.01,1538.61,1857.89
12/29/09,92.09,440.23,1540.8101,1855.61
12/30/09,91.85,441.3,1542.97,1856.14
12/31/09,92,440.94,1540.34,1837.5
1/4/10,93.45,452.14,1542.4,1867.0601
1/5/10,93.85,452.59,1549.2,1872.9
1/6/10,95.5,460.49,1547.8,1874.73
1/7/10,94.21,456.04,1547,1882.34
1/8/10,93.78,456.01,1548.39,1887.77
1/11/10,93.97,454.04,1549.08,1891.0601
1/12/10,92.06,445.16,1555.24,1873.3199
1/13/10,92.9,442.13,1551.75,1889.1
1/14/10,92.99,440.84,1555.83,1893.72
1/15/10,91.92,434.7,1559.1801,1873.3
1/18/10,92.05,434.7,1559.1801,1873.3
1/19/10,93,436.87,1557.39,1896.72
1/20/10,91.36,430.41,1560.13,1876.9
1/21/10,90.58,424.7,1563.39,1841.39
1/22/10,89.61,418.96,1563.03,1800.61
1/25/10,90.1,421.48,1561.25,1808.9301
1/26/10,89.79,417.68,1560.99,1801.34
1/27/10,88.21,411.21,1560.28,1810.21
1/28/10,87.54,409.37,1560.05,1788.97
1/29/10,87.21,406.11,1563.87,1771.4
2/1/10,87.58,412.03,1561.4,1796.67
2/2/10,88.5,423.77,1563.1801,1819.99
2/3/10,87.16,421.12,1560.28,1810.64
2/4/10,84.9,405.87,1565.27,1754.3
2/5/10,83.2,396.7,1568.5,1759.38
2/8/10,84.24,400.23,1565.9,1744.37
2/9/10,85.48,407.42,1562.97,1767.1801
2/10/10,85.51,409.97,1559.25,1763.6899
2/11/10,87.01,415.48,1557.91,1781.01
2/12/10,86.55,410.52,1560.42,1776.5
2/15/10,86.81,410.52,1560.42,1776.5
2/16/10,88.18,423.86,1562.71,1808.72
2/17/10,87.67,423.96,1558.42,1816.7
2/18/10,87.96,429.54,1555.6,1828.8101
2/19/10,88.38,432.37,1556.1801,1833.09
2/22/10,87.71,432.72,1557.42,1831.21
2/23/10,87.05,425.15,1563.63,1809.05
2/24/10,87.25,429.71,1563.2,1826.99
2/25/10,86.72,421.22,1565.97,1823.64
2/26/10,87.29,428.65,1569.71,1826.27
3/1/10,87.24,424.73,1569.45,1844.87
3/2/10,87.89,429.55,1570.5699,1849.17
3/3/10,87.97,435.24,1570.8199,1850.24
3/4/10,87.36,430.51,1571.8199,1857.2
3/5/10,87.82,435.49,1568.38,1883.28
3/8/10,87.66,436.16,1568.24,1883.29
3/9/10,87.35,433.59,1570.03,1886.6
3/10/10,86.9,435.24,1569.4399,1895.38
3/11/10,86.52,433.91,1569.88,1903.6801
3/12/10,86.63,431.65,1570.45,1903.29
3/15/10,86.38,425.56,1571.41,1904.1899
3/16/10,87.19,433.11,1574.65,1919.02
3/17/10,87.84,438.57,1575.64,1930.22
3/18/10,87.98,436.25,1574.1,1929.63
3/19/10,87.37,429.75,1573.3199,1919.8
3/22/10,87.27,430.81,1574.49,1929.64
3/23/10,87.22,430.88,1574.7,1943.7
3/24/10,86.64,425.98,1566.6899,1933.04
3/25/10,86.97,424.49,1563.04,1929.75
3/26/10,87.42,422.74,1566.09,1931.1801
3/29/10,88.67,432.3,1566.4301,1942.51
3/30/10,88.9,433.84,1565.67,1942.8101
3/31/10,89.52,436.89,1567.78,1936.48
4/1/10,89.88,443.11,1565.63,1950.91
4/5/10,90.18,450.4,1557.02,1966.4399
4/6/10,90.3,450.93,1559.21,1969.76
4/7/10,90.2,448.38,1566.66,1959.04
4/8/10,90.15,444.84,1565.33,1965.72
4/9/10,90.57,445.19,1566.37,1978.86
4/12/10,90.69,444.61,1571.09,1982.4
4/13/10,90.46,444.85,1573.1801,1983.91
4/14/10,91.23,450.97,1570.79,2006.0601
4/15/10,91.9,451.7,1572.35,2007.74
4/16/10,90.79,444.25,1577.5601,1975.36
4/19/10,90.4,436.67,1574.8199,1984.3199
4/20/10,90.99,441.02,1575.05,2000.33
4/21/10,91.12,441.97,1578.7,1998.3101
4/22/10,90.88,443,1576.29,2002.9301
4/23/10,91.21,448.07,1573.88,2017.1899
4/26/10,91.45,445.5,1574.65,2008.55
4/27/10,89.89,438.32,1581.5699,1961.6
4/28/10,89.81,439.97,1576.5601,1974.63
4/29/10,90.03,444.45,1580.33,2000.34
4/30/10,90.74,448.96,1584.1,1967.05
5/3/10,90.7,451.48,1581.13,1992.87
5/4/10,88.62,437.3,1586.26,1945.37
5/5/10,87.03,425.99,1589.42,1933.25
5/6/10,86.84,415.25,1596.77,1870.95
5/7/10,87.16,409.36,1591.1899,1842.3199
5/10/10,87.95,416.83,1587.74,1923.39
5/11/10,87.96,416.65,1587.24,1917.25
5/12/10,87.93,417.92,1587.01,1944.25
5/13/10,88.05,414.74,1588.7,1920.76
5/14/10,86.46,400.37,1596.03,1884.67
5/17/10,84.65,389.06,1594.78,1887.11
5/18/10,85.04,388.71,1599.4399,1860.65
5/19/10,84.31,384.72,1598.73,1851.28
5/20/10,84.04,378.32,1603.15,1779.3
5/21/10,83.94,378.16,1605.01,1806.05
5/24/10,84.67,378.19,1602.14,1782.77
5/25/10,83.97,371.54,1603.75,1783.4
5/26/10,84.3,381.01,1600.6801,1773.65
5/27/10,84.88,392.92,1594.45,1832.61
5/28/10,84.64,389.69,1597.4301,1809.98
6/1/10,84.39,384.04,1598.1,1778.99
6/2/10,84.16,385.54,1596.2,1825.25
6/3/10,83.53,391.14,1595,1832.72
6/4/10,82.53,379,1605.54,1769.72
6/7/10,83.02,378.43,1605.71,1745.87
6/8/10,83.2,380.18,1606.53,1765.29
6/9/10,83.5,387.86,1605.6899,1754.91
6/10/10,83.24,392.12,1597.65,1806.6899
6/11/10,83.29,389.63,1604.42,1815.26
6/14/10,83.53,395.17,1602.25,1812.02
6/15/10,83.46,401.37,1600.8101,1854.61
6/16/10,83.34,404.19,1602.8,1853.62
6/17/10,83.63,404.28,1608.83,1856.25
6/18/10,84.17,403.43,1607.7,1858.7
6/21/10,83.9,405.22,1608.4399,1851.55
6/22/10,83.92,401.96,1612.67,1822.05
6/23/10,83.51,395.42,1615.21,1816.65
6/24/10,83.96,396.51,1613.7,1786.13
6/25/10,84.22,404.46,1614.97,1791.24
6/28/10,84.38,401.7,1620.08,1787.9399
6/29/10,84.15,390.07,1622.33,1732.55
6/30/10,83.93,391.27,1622.48,1715.23
7/1/10,83.32,382.61,1623.39,1709.77
7/2/10,83.01,379.53,1621.09,1701.86
7/5/10,82.95,379.53,1621.09,1701.86
7/6/10,82.57,379.89,1625.11,1710.97
7/7/10,82.98,388,1623.01,1765.42
7/8/10,82.91,392.78,1621.99,1782.1
