DATE,SPXT,BOND,FTSE
6/8/12,2297.8201,1806.59,99.14
6/11/12,2268.9399,1810.3,99.15
6/12/12,2295.3999,1806.4301,99.27
6/13/12,2280.1299,1810.05,98.99
6/14/12,2304.8301,1809.34,98.64
6/15/12,2328.6599,1811.9,98.64
6/18/12,2332.0701,1812.5699,99.08
6/19/12,2355.01,1810.6801,99.74
6/20/12,2351.1399,1810.11,100.11
6/21/12,2299.1599,1812.92,99.69
6/22/12,2315.6499,1809.75,99.72
6/25/12,2278.98,1814.37,100.65
6/26/12,2289.8601,1812.79,100.33
6/27/12,2310.98,1813.49,100.18
6/28/12,2306.22,1815.88,100.4
6/29/12,2363.79,1811.77,100.26
7/2/12,2369.75,1817.9,100.62
7/3/12,2385.0601,1815.1899,100.92
7/4/12,2385.0601,1815.1899,100.93
7/5/12,2373.9099,1817.6899,101.9
7/6/12,2352.3401,1821.26,101.78
7/9/12,2348.52,1824.08,102.27
7/10/12,2329.46,1826.45,102.16
7/11/12,2329.71,1827.34,101.65
7/12/12,2318.0901,1828.73,102.12
7/13/12,2356.3999,1828.15,102.43
7/16/12,2350.9399,1831.64,103.4
7/17/12,2368.3601,1829.95,103.56
7/18/12,2384.54,1833.42,104.55
7/19/12,2391.27,1832.5,105.37
7/20/12,2367.26,1836.0601,106.6
7/23/12,2346.22,1836.79,105.67
7/24/12,2325.02,1838.5699,104.28
7/25/12,2324.3301,1838.88,105.1
7/26/12,2362.8501,1838.29,103.9
7/27/12,2408.0701,1830.47,104.35
7/30/12,2406.99,1835.48,105.54
7/31/12,2396.6201,1836.76,105.26
8/1/12,2389.73,1833.8,105.01
8/2/12,2372.3101,1837.8101,104.36
8/3/12,2417.77,1831.58,104.67
8/6/12,2423.46,1833.85,104
8/7/12,2435.8799,1829.16,103.51
8/8/12,2438.1599,1828.0699,103.95
8/9/12,2440.23,1827.84,104.94
8/10/12,2445.6399,1830.0601,104.57
8/13/12,2443.05,1829.9399,103.46
8/14/12,2443.1599,1824.96,103.3
8/15/12,2446.8201,1819.1,104.12
8/16/12,2464.3799,1816.6899,104.24
8/17/12,2469,1818.48,104.4
8/20/12,2468.99,1819.4,105.16
8/21/12,2460.4099,1820.4301,106
8/22/12,2461.1201,1827.04,105.75
8/23/12,2441.29,1830.1899,105
8/24/12,2457.3999,1828.83,104.68
8/27/12,2456.22,1831.3101,104.19
8/28/12,2454.3899,1832.39,104
8/29/12,2457.05,1830.89,105.11
8/30/12,2438.2,1833.41,105.57
8/31/12,2450.6001,1837.96,105.39
9/3/12,2450.6001,1837.96,105.19
9/4/12,2447.8,1837.51,105.41
9/5/12,2445.8101,1836.8199,104.55
9/6/12,2496.1201,1831.63,105.01
9/7/12,2506.3701,1833.08,104.54
9/10/12,2491.1101,1832.14,103.85
9/11/12,2498.95,1832,103.93
9/12/12,2504.8401,1828.38,104.63
9/13/12,2546.03,1830.76,104.61
9/14/12,2556.1299,1825.83,103.9
9/17/12,2548.26,1828.3199,102.18
9/18/12,2545.05,1829.49,101.54
9/19/12,2548.1101,1831.8101,102.02
9/20/12,2547.1101,1832.67,101.17
9/21/12,2546.9199,1834.08,101.72
9/24/12,2541.23,1836.91,100.96
9/25/12,2514.8301,1838.88,101.1
9/26/12,2500.9199,1841.9,99.81
9/27/12,2525.23,1840.12,100.15
9/28/12,2513.9299,1840.49,101.62
10/1/12,2520.71,1841.77,101.03
10/2/12,2523.0801,1842.55,100.34
10/3/12,2532.79,1842.48,99.94
10/4/12,2550.98,1839.8101,100.73
10/5/12,2551.03,1836.51,100.21
10/8/12,2542.21,1836.51,99.8
10/9/12,2517.1399,1838.0601,100.03
10/10/12,2501.75,1839.97,99.45
10/11/12,2502.6599,1841.9399,100.84
10/12/12,2495.28,1843.4,99.49
10/15/12,2515.4399,1843.48,98.35
10/16/12,2541.28,1840.83,98.27
10/17/12,2552.05,1836.58,98.96
10/18/12,2545.95,1836.16,99.76
10/19/12,2503.8,1840.01,99.05
10/22/12,2504.96,1838.1801,98.69
10/23/12,2468.78,1839.28,98.43
10/24/12,2461.1799,1839.08,98.55
10/25/12,2468.6001,1835.2,98.37
10/26/12,2466.8,1839.5601,98.29
10/29/12,2466.8,1841.3199,97.75
10/30/12,2466.8,1841.3199,97.86
10/31/12,2467.51,1844.11,98.56
11/1/12,2494.6699,1841.71,98.82
11/2/12,2471.3,1841.23,97.13
11/5/12,2476.9399,1844.04,97.15
11/6/12,2496.46,1839.41,98.21
11/7/12,2439.48,1845.46,97.94
11/8/12,2409.72,1847.77,98.2
11/9/12,2413.9199,1847.3199,97.38
11/12/12,2414.24,1847.3199,96.3
11/13/12,2405.3799,1848.02,96.52
11/14/12,2372.9399,1847.48,96.97
11/15/12,2369.3201,1846.99,96.52
11/16/12,2381.02,1847.53,96.2
11/19/12,2428.47,1846.03,96.82
11/20/12,2430.29,1843.5699,96.89
11/21/12,2435.97,1841.96,96.98
11/22/12,2435.97,1841.96,97.08
11/23/12,2468.0601,1841.95,97.89
11/26/12,2463.1201,1844.1,97.69
11/27/12,2450.48,1845.39,97.94
11/28/12,2470.47,1846.4399,97.36
11/29/12,2481.4199,1846.25,97.79
11/30/12,2481.8201,1847.02,97.49
12/3/12,2470.0701,1846.37,97.71
12/4/12,2465.8999,1848.27,96.99
12/5/12,2470.5901,1849.11,97.39
12/6/12,2479.3999,1849.38,97.17
12/7/12,2486.8401,1846.72,96.74
12/10/12,2487.78,1848.03,97.36
12/11/12,2504.0801,1846.49,97.1
12/12/12,2505.76,1843.86,97.71
12/13/12,2490.5601,1842.58,96.98
12/14/12,2480.3601,1844.08,97.08
12/17/12,2509.8401,1840.62,96.84
12/18/12,2538.72,1836.6,96.66
12/19/12,2519.54,1839.53,96.26
12/20/12,2533.9099,1839.91,95.59
12/21/12,2510.3201,1842.75,95.8
12/24/12,2504.51,1841.63,95.55
12/26/12,2492.54,1842.72,95.68
12/27/12,2489.97,1846.05,95.83
12/28/12,2462.71,1846.24,95.53
12/31/12,2504.4399,1844.39,95.75
1/2/13,2568.55,1840.4,96.81
1/3/13,2563.1899,1836.9301,96.33
1/4/13,2575.6599,1836.38,95.49
1/7/13,2567.6299,1837.6801,95.27
1/8/13,2560.1699,1839.28,95.6
1/9/13,2567.02,1840.38,95.51
1/10/13,2586.52,1838,96.04
1/11/13,2586.6899,1839.47,95.56
1/14/13,2584.27,1840.51,95.61
1/15/13,2587.2,1841.61,95.93
1/16/13,2588.02,1841.59,95.66
1/17/13,2602.6399,1838.16,95.9
1/18/13,2611.54,1840.16,96.03
1/21/13,2611.54,1840.16,95.97
1/22/13,2623.22,1841.16,96.45
1/23/13,2627.23,1841.08,96.47
1/24/13,2627.3301,1840.12,96.59
1/25/13,2641.6399,1833.16,96.26
1/28/13,2636.8301,1831.99,96.32
1/29/13,2650.4299,1831.03,96.66
1/30/13,2640.77,1830.0601,97.26
1/31/13,2634.1599,1831.49,97.18
2/1/13,2660.7,1829.97,97.53
2/4/13,2630.05,1832.85,97.52
2/5/13,2657.76,1830.17,97.72
2/6/13,2659.55,1833.1899,97.48
2/7/13,2655.8401,1833.9399,97.25
2/8/13,2670.8501,1833.16,97.42
2/11/13,2669.3701,1834.04,97.26
2/12/13,2673.77,1831.55,97.49
2/13/13,2676.6001,1829.79,97.49
2/14/13,2678.77,1832.9301,97.48
2/15/13,2676.21,1832.38,97.49
2/18/13,2676.21,1832.38,97.03
2/19/13,2696.26,1831.36,96.89
2/20/13,2662.9399,1831.72,96.27
2/21/13,2646.75,1833.92,95.56
2/22/13,2670.3601,1834.73,95.37
2/25/13,2621.46,1839.47,95.28
2/26/13,2637.8899,1840.4399,94.94
2/27/13,2672.1101,1839.29,94.79
2/28/13,2669.9199,1840.67,94.38
3/1/13,2676.1799,1842.17,93.91
3/4/13,2688.54,1841.13,93.66
3/5/13,2714.3501,1840.35,94.09
3/6/13,2718.0701,1837.63,93.86
3/7/13,2723.27,1833.99,94.05
3/8/13,2735.6699,1830.28,94
3/11/13,2744.8101,1830.73,93.92
3/12/13,2738.3501,1833.23,94.18
3/13/13,2742.8701,1833.54,94
3/14/13,2758.3,1832.99,94.11
3/15/13,2753.8201,1835.1801,94.02
3/18/13,2738.6799,1837.42,93.98
3/19/13,2732.0901,1840.48,93.77
3/20/13,2750.4199,1838.09,93.95
3/21/13,2727.6899,1838.4,94.05
3/22/13,2747.25,1839.33,94.17
3/25/13,2738.0801,1839.66,94.2
3/26/13,2760.3201,1840.01,94.29
3/27/13,2758.8501,1842.83,94.4
3/28/13,2770.05,1842.14,94.21
4/1/13,2757.8301,1843.88,94.16
4/2/13,2772.1101,1843.01,94.01
4/3/13,2743.3799,1846.7,93.33
4/4/13,2754.6699,1851.51,93.23
4/5/13,2742.8601,1856.8101,93.13
4/8/13,2761.05,1854.5,93.35
4/9/13,2770.8401,1853.83,93.64
4/10/13,2804.8101,1850.28,93.68
4/11/13,2815.02,1851.51,93.59
4/12/13,2807.1001,1856.14,93.2
4/15/13,2742.6299,1857.71,92.69
4/16/13,2781.8601,1856.4399,92.6
4/17/13,2742.01,1857.38,92.81
4/18/13,2723.72,1858.55,93.29
4/19/13,2747.9399,1857.46,93.44
4/22/13,2760.8,1858.14,93.16
4/23/13,2789.5601,1858.26,93.21
4/24/13,2789.9299,1858.58,93.07
4/25/13,2801.28,1857.8,93.01
4/26/13,2796.24,1861.17,93.38
4/29/13,2816.3899,1861.24,93.67
4/30/13,2823.4199,1860.78,93.53
5/1/13,2797.28,1863.33,93.65
5/2/13,2823.8201,1863.63,93.34
5/3/13,2853.8799,1855.84,93.04
5/6/13,2859.3401,1854.52,93.04
5/7/13,2874.46,1854.02,92.93
5/8/13,2887.6101,1855.8199,92.89
5/9/13,2878.3,1854.63,93.1
5/10/13,2890.77,1848.36,92.99
5/13/13,2891.1699,1847.17,93
5/14/13,2921.1201,1844.97,93.29
5/15/13,2936.98,1845.37,93.61
5/16/13,2922.3999,1851.04,93.49
5/17/13,2952.5601,1844.5601,93.95
5/20/13,2950.53,1843.73,94.04
5/21/13,2955.6899,1845.58,94.27
5/22/13,2931.5801,1840,94.22
5/23/13,2923.4299,1839.54,94.45
5/24/13,2921.8799,1840.35,94.28
5/28/13,2940.45,1830.98,94.47
5/29/13,2920.1799,1830.99,94.14
5/30/13,2931.3899,1830.72,93.71
5/31/13,2889.46,1827.58,93.59
6/3/13,2906.9099,1828.42,93.61
6/4/13,2891.02,1825.77,93.51
6/5/13,2851.8899,1826.42,93.56
6/6/13,2876.5,1828.37,93.53
6/7/13,2913.46,1822.74,93.84
6/10/13,2912.6299,1819.65,93.67
6/11/13,2883.0701,1819.79,94.08
6/12/13,2859.6201,1816.96,94.29
6/13/13,2902.3201,1821.52,94.34
6/14/13,2885.24,1826.38,94.29
6/17/13,2907.1201,1824.01,94.49
6/18/13,2929.8101,1823.6899,94.73
6/19/13,2889.25,1812.74,95.1
6/20/13,2817.4399,1801.5601,94.77
6/21/13,2824.97,1793.27,94.36
6/24/13,2790.6599,1788.85,94.66
6/25/13,2817.4399,1785.72,94.49
6/26/13,2845.04,1790.5601,94.75
6/27/13,2862.9199,1797.37,94.62
6/28/13,2850.6599,1799.3101,94.38
7/1/13,2866.4099,1800.42,94.02
7/2/13,2865.48,1801.8101,94.09
7/3/13,2867.8501,1798.79,94.42
7/4/13,2867.8501,1798.79,94.43
7/5/13,2897.1201,1780.6801,94.57
7/8/13,2913.2,1788.3,94.87
7/9/13,2934.3101,1790.9301,95.34
7/10/13,2934.97,1786.73,95.43
7/11/13,2975.0601,1796.2,95.38
7/12/13,2984.24,1794.4301,94.91
7/15/13,2988.3501,1799.16,95.18
7/16/13,2977.26,1801.37,95.48
7/17/13,2985.8501,1804.88,95.5
7/18/13,3001.21,1802.0699,95.41
7/19/13,3006.1299,1806.84,95.59
7/22/13,3012.3,1808.17,95.84
7/23/13,3006.72,1806.27,95.56
7/24/13,2995.3,1800.73,94.98
7/25/13,3003.01,1799.36,94.27
7/26/13,3005.51,1803.45,94.49
7/29/13,2994.45,1801.78,94.49
7/30/13,2995.6799,1800.64,94.2
7/31/13,2995.72,1801.77,94.27
8/1/13,3033.5901,1792.03,94.44
8/2/13,3038.6299,1801.89,93.89
8/5/13,3034.4299,1799.78,93.79
8/6/13,3017.1599,1799.38,93.38
8/7/13,3006.6299,1802.3199,93.15
8/8/13,3019,1803.86,93.32
8/9/13,3008.79,1804.5,93.38
8/12/13,3005.4199,1802.9301,94.05
8/13/13,3014.4299,1794.54,94.27
8/14/13,2999.4199,1794.97,94.38
8/15/13,2957.0801,1790.29,94.96
8/16/13,2947.46,1783.98,95.2
8/19/13,2930.27,1779.08,95.62
8/20/13,2941.5801,1784.24,95.59
8/21/13,2924.73,1780.73,95.62
8/22/13,2949.96,1777.53,95.54
8/23/13,2962.0601,1784.6801,96.38
8/26/13,2950.1299,1787.58,96.64
8/27/13,2903.29,1793.76,97.06
8/28/13,2911.8301,1788.67,97.25
8/29/13,2917.96,1792.01,97.05
8/30/13,2908.96,1792.5601,96.58
9/2/13,2908.96,1792.5601,96.6
9/3/13,2921.23,1785.39,97.31
9/4/13,2945.6201,1781.3,96.49
9/5/13,2949.27,1772.95,96.91
9/6/13,2949.8,1777.13,97.09
9/9/13,2979.45,1782.45,96.74
9/10/13,3001.3601,1777.49,96.29
9/11/13,3010.9399,1781.22,96.23
9/12/13,3001.6201,1782.13,96.96
9/13/13,3009.79,1782.8101,96.78
9/16/13,3026.9399,1786.16,96.04
9/17/13,3039.75,1788.02,95.71
9/18/13,3076.8101,1801.3101,96
9/19/13,3071.6101,1799.03,95.75
9/20/13,3049.47,1800.23,95.36
9/23/13,3035.0901,1802.23,95.04
9/24/13,3027.52,1807.71,95.23
9/25/13,3019.3101,1810.67,95.4
9/26/13,3030.4099,1808.12,95.4
9/27/13,3018.24,1809.9,95.39
9/30/13,3000.1799,1809.53,95.03
10/1/13,3024.3799,1807.66,94.77
10/2/13,3022.95,1809.5,95.47
10/3/13,2995.8101,1811.1,95.54
10/4/13,3017.05,1808.5,95.57
10/7/13,2991.3899,1809.75,95.57
10/8/13,2955.4099,1809.22,95.47
10/9/13,2957.3999,1808.5699,95.17
10/10/13,3022.4299,1807.75,95.39
10/11/13,3041.4299,1808.78,94.91
10/14/13,3053.8401,1808.78,95.07
10/15/13,3032.27,1806.55,94.75
10/16/13,3074.54,1811.41,95.14
10/17/13,3095.4199,1818.62,95.29
10/18/13,3115.77,1818.79,95.47
10/21/13,3116.0901,1817.34,95.63
10/22/13,3133.98,1824.5699,95.8
10/23/13,3119.2,1826.54,95.37
10/24/13,3129.4099,1824.0699,95.39
10/25/13,3143.1599,1825.6899,95.43
10/28/13,3147.3601,1825.58,95.57
10/29/13,3165.1101,1825.65,95.35
10/30/13,3149.9299,1824.77,95.36
10/31/13,3138.0901,1824.16,94.76
11/1/13,3147.21,1818.96,94.12
11/4/13,3158.47,1820.75,94.19
11/5/13,3149.96,1815.73,93.92
11/6/13,3165.1299,1817.45,94.19
11/7/13,3124.1201,1819.84,94.15
11/8/13,3166.1101,1809.5699,94.75
11/11/13,3168.4099,1809.5699,94.82
11/12/13,3161.1001,1808.25,94.39
11/13/13,3187.6399,1811.95,94.37
11/14/13,3203.6499,1816.37,94.52
11/15/13,3217.2,1817.1899,94.07
11/18/13,3205.46,1820.97,94.18
11/19/13,3199.51,1817.99,93.89
11/20/13,3188.04,1813.2,93.66
11/21/13,3214.1599,1814.16,93.73
11/22/13,3230.54,1816.13,94.22
11/25/13,3226.53,1816.9,94.41
11/26/13,3227.3601,1819.9399,94.56
11/27/13,3236.1399,1817.1899,94.43
11/28/13,3236.1399,1817.1899,94.41
11/29/13,3233.72,1817.33,94.67
12/2/13,3225.0601,1812.75,94.27
12/3/13,3214.95,1814.21,94.17
12/4/13,3211.5901,1808.88,94.49
12/5/13,3197.76,1807.91,94.36
12/6/13,3233.99,1808.1801,94.32
12/9/13,3239.99,1810.71,94.61
12/10/13,3229.72,1815.87,94.72
12/11/13,3193.52,1811.99,94.76
12/12/13,3182.3301,1809.39,94.29
12/13/13,3182.0701,1810.73,94.32
12/16/13,3202.22,1810.75,94.83
12/17/13,3192.3301,1814.15,94.86
12/18/13,3245.5901,1811.6,94.57
12/19/13,3244.1499,1809.23,94.5
12/20/13,3259.79,1812.62,94.82
12/23/13,3277.6201,1810.76,94.7
12/24/13,3287.55,1806,94.94
12/26/13,3303.1499,1805.6899,94.93
12/27/13,3302.6599,1805.42,94.99
12/30/13,3302.3,1808.92,95.02
12/31/13,3315.5901,1807.0601,94.43
1/2/14,3286.6899,1808.4399,94.25
1/3/14,3285.6799,1807.98,93.88
1/6/14,3277.48,1811.22,93.92
1/7/14,3297.45,1813.38,94.07
1/8/14,3297.74,1808.38,93.85
1/9/14,3298.8701,1810.51,93.4
1/10/14,3306.49,1820.01,93.58
1/13/14,3265.27,1823.47,94.48
1/14/14,3300.6101,1818.91,95.07
1/15/14,3317.75,1817.86,95.55
1/16/14,3313.3601,1821.2,95.44
1/17/14,3300.51,1822.73,95.52
1/21/14,3309.74,1823.53,95.32
1/22/14,3312.04,1819.99,95.95
1/23/14,3282.6399,1826.39,95.57
1/24/14,3214.1299,1828.54,96.58
1/27/14,3198.5701,1825.98,95.97
1/28/14,3218.21,1827.95,96.39
1/29/14,3185.7,1833.29,97.29
1/30/14,3221.78,1831.74,96.31
1/31/14,3200.95,1833.76,96.14
2/3/14,3127.8701,1840.54,95.97
2/4/14,3151.9399,1837.24,96.26
2/5/14,3146.49,1833.92,95.8
2/6/14,3187.25,1832.47,96.39
2/7/14,3229.6399,1836.2,96.69
2/10/14,3234.79,1836.52,96.24
2/11/14,3270.74,1833.54,96.74
2/12/14,3271.47,1829.9399,96.44
2/13/14,3290.8201,1834.5699,96.9
2/14/14,3306.9199,1833.27,96.67
2/18/14,3311.27,1836.54,96.98
2/19/14,3289.8301,1834.54,96.79
2/20/14,3310.27,1832.58,96.63
2/21/14,3304.3601,1834.65,96.95
2/24/14,3324.8401,1834.03,96.13
2/25/14,3320.4299,1838.8101,96.47
2/26/14,3321.1499,1841.38,96.5
2/27/14,3338.05,1844.35,96.4
2/28/14,3347.3799,1843.51,96.89
3/3/14,3322.8501,1847.0699,97.22
3/4/14,3373.6399,1840.77,97.26
3/5/14,3374.1001,1840.61,97.23
3/6/14,3380.49,1837.47,97.3
3/7/14,3382.5701,1832.95,97.42
3/10/14,3381.22,1833.75,96.95
3/11/14,3364.1699,1834.79,96.61
3/12/14,3366.0701,1837.66,95.77
3/13/14,3327.1101,1843.63,95.8
3/14/14,3317.8101,1843.3101,95.77
3/17/14,3349.71,1839.37,95.64
3/18/14,3373.98,1841.27,95.98
3/19/14,3353.29,1833.4399,95.95
3/20/14,3373.6001,1832.83,95.36
3/21/14,3363.72,1836.04,94.88
3/24/14,3347.3601,1837.23,95.1
3/25/14,3362.4399,1837.8,95.58
3/26/14,3339,1841.4399,95.87
3/27/14,3333.23,1843.6801,96.3
3/28/14,3348.8301,1840.83,96.31
3/31/14,3375.51,1840.37,96.38
4/1/14,3399.51,1838.39,96.31
4/2/14,3409.8,1834.71,95.9
4/3/14,3406,1836.55,96.71
4/4/14,3363.4099,1842.6801,96.92
4/7/14,3327.27,1846.09,97.16
4/8/14,3340.8401,1847.3199,97.91
4/9/14,3377.6101,1848.1,98.38
4/10/14,3307.0801,1854,98.56
4/11/14,3276.04,1854.75,98.32
4/14/14,3302.98,1853.0601,99.14
4/15/14,3325.3,1853.72,99.25
4/16/14,3360.27,1852.91,99.13
4/17/14,3365,1847.0601,99.93
4/21/14,3377.75,1847.03,99.3
4/22/14,3391.5801,1847.47,99.79
4/23/14,3384.5,1851.3199,99.74
4/24/14,3390.3899,1851.71,99.98
4/25/14,3362.95,1853.6801,100.14
4/28/14,3374.04,1853.12,100.26
4/29/14,3390.1599,1851.4,101.15
4/30/14,3400.46,1855.9,100.89
5/1/14,3400.2,1860.0699,99.69
5/2/14,3395.6101,1861.0601,99.63
5/5/14,3402.23,1859.67,99.76
5/6/14,3371.72,1861.58,100.14
5/7/14,3392.1001,1862.91,99.9
5/8/14,3388.29,1863.9399,100.07
5/9/14,3394.05,1861.5699,99.9
5/12/14,3427.01,1859.38,99.93
5/13/14,3429.3,1862.52,100.09
5/14/14,3413.8401,1869.3199,99.56
5/15/14,3382.52,1871.77,98.84
5/16/14,3395.21,1870.02,98.48
5/19/14,3408.52,1868.99,99.44
5/20/14,3386.48,1871.66,99.24
5/21/14,3414.45,1869.62,99.32
5/22/14,3422.99,1868.1899,99.31
5/23/14,3437.5801,1870.1,99.23
5/27/14,3458.1899,1872.4301,98.7
5/28/14,3454.8799,1879.33,98.7
5/29/14,3473.8601,1877.64,98.68
5/30/14,3480.29,1877.03,98.35
6/2/14,3483.1399,1871.04,98.16
6/3/14,3482,1866.41,97.74
6/4/14,3489.21,1865.83,97.48
6/5/14,3512.21,1868.22,97.34
6/6/14,3528.98,1867.39,97.8
6/9/14,3532.47,1866.3,97.71
6/10/14,3531.6201,1864.3199,97.46
6/11/14,3519.52,1864.4301,97.15
6/12/14,3495.5701,1869.13,97.66
6/13/14,3506.5801,1867.45,97.94
6/16/14,3509.54,1868.52,97.94
6/17/14,3517.23,1863.64,97.87
6/18/14,3544.4199,1866.97,97.73
6/19/14,3549.4399,1867.6801,98.11
6/20/14,3555.6001,1868.13,98.28
6/23/14,3555.1399,1868.61,97.9
6/24/14,3532.5701,1871.28,97.59
6/25/14,3549.96,1873.73,98.19
6/26/14,3546.3799,1876.84,98.41
6/27/14,3553.3501,1876.16,97.89
6/30/14,3552.1799,1878,96.7
7/1/14,3576.55,1873.83,96.51
7/2/14,3579.1101,1868.48,96.77
7/3/14,3598.73,1866.3101,96.71
7/7/14,3584.75,1868.8101,96.07
7/8/14,3560.53,1872.74,95.99
7/9/14,3577.28,1874.4301,95.48
7/10/14,3562.49,1875.47,94.94
7/11/14,3568.0801,1877,94.6
7/14/14,3585.3701,1874.46,94.68
7/15/14,3578.46,1873.84,94.47
7/16/14,3593.9099,1874.15,94.92
7/17/14,3551.73,1879.04,95.04
7/18/14,3588.21,1878.25,94.69
7/21/14,3579.99,1878.92,94.8
7/22/14,3597.95,1880.49,94.67
7/23/14,3604.3,1880.4301,95.12
7/24/14,3606.1001,1876.33,95.38
7/25/14,3588.6799,1879.9399,95.48
7/28/14,3589.73,1878.5,95.71
7/29/14,3573.6499,1881.0601,95.27
7/30/14,3574.45,1873.53,95.29
7/31/14,3503.1899,1873.29,94.57
8/1/14,3493.1799,1877.75,94.36
8/4/14,3518.3101,1878.98,94.81
8/5/14,3484.5601,1879.3,94.36
8/6/14,3485.6699,1879.1899,94.31
8/7/14,3467.1399,1883.12,94.47
8/8/14,3507.21,1882.9399,94.24
8/11/14,3517.53,1882.79,94.31
8/12/14,3511.96,1881.37,94.27
8/13/14,3536.4199,1884.47,93.82
8/14/14,3551.97,1887.24,93.56
8/15/14,3552.1699,1891.33,93.58
8/18/14,3582.7,1887.48,93.64
8/19/14,3601.3301,1885.96,93.67
8/20/14,3610.49,1884.25,94.19
8/21/14,3621.23,1886.67,93.98
8/22/14,3614.5,1887.14,94.23
8/25/14,3631.8601,1888.38,94.3
8/26/14,3635.71,1888.46,94.23
8/27/14,3636.6399,1891.47,94.2
8/28/14,3630.98,1893.88,94.09
8/29/14,3643.3401,1893.97,94.47
9/2/14,3641.52,1888.09,94.36
9/3/14,3639.3501,1889.23,94.67
9/4/14,3633.8701,1885.99,95.11
9/5/14,3652.26,1885.1801,95.21
9/9/14,3617.8899,1882.17,94.49
9/10/14,3631.45,1878.9,94.58
9/11/14,3635.6599,1879.46,94.08
9/12/14,3614.0601,1873.04,94.08
9/15/14,3611.52,1874.77,93.6
9/16/14,3638.6001,1874.98,94.14
9/17/14,3643.3999,1873.62,93.92
9/18/14,3661.73,1872.4301,93.71
9/19/14,3660.03,1876.24,93.82
9/22/14,3630.7,1878.52,93.32
9/23/14,3610.1001,1881.09,93.38
9/24/14,3638.4399,1878.22,93.46
9/25/14,3579.6101,1882.77,93.35
9/26/14,3610.98,1880.4,93.36
9/29/14,3602.0901,1882.74,93.44
9/30/14,3592.25,1881.11,93.32
10/1/14,3544.98,1890.4399,93.39
10/2/14,3545.3,1888.14,93.14
10/3/14,3584.9399,1888.08,93.12
10/6/14,3579.4199,1890.99,93.15
10/7/14,3525.29,1896.8101,93.24
10/8/14,3588.0701,1899.33,93.1
10/9/14,3514.1201,1899.13,93.36
10/10/14,3474.23,1899.96,93.36
10/13/14,3417.01,1899.96,93.31
10/14/14,3422.4299,1907.91,93.22
10/15/14,3395.03,1916.87,93.02
10/16/14,3395.6399,1910.4,92.74
10/17/14,3439.3899,1908.51,93.09
10/20/14,3470.8899,1910.58,93.19
10/21/14,3538.8999,1909.34,93.21
