Ticker,T100ECMU Index,SPGSCIP Index,LBUSTRUU Index,SPTRENRS Index,SPTRFINL Index,SPTRINFT Index,SPTRHLTH Index,SPTRCOND Index,SPTRINDU Index,SPTRUTIL Index,SPTRCONS Index,SPTRMATR Index,SPTRTELS Index,SPXT Index
3/14/12,103.03,512.4,1767.62,818.4,303.86,537.3047,567.67,438.39,452.67,363.4,513.76,341.09,239.95,2404.98
3/15/12,103.02,510.82,1769.02,819.47,309.56,538.8107,568.71,439.97,458.27,363.14,514.87,343.67,240.95,2419.3701
3/16/12,103.29,517.75,1769.08,828.95,310.46,538.8721,568.32,438.4,457.84,362.2,514.23,344.83,240.94,2422.0901
3/19/12,103.29,519.17,1764.24,833.84,312.33,543.0898,568.45,440.45,458.28,360.39,514.82,346.53,241.25,2431.73
3/20/12,102.06,511.31,1764.47,821.94,313.47,542.3803,565.89,441.2,453.22,360.9,514.9,344.6,241.58,2424.46
3/21/12,102.15,512.39,1770.12,813.38,312.12,541.9867,565.22,441.76,453.15,360.33,515.59,344.53,242.36,2420.02
3/22/12,101.57,506.97,1770.66,796.48,307.93,540.4783,563.69,440.78,448.16,360.61,516.44,339.2,241.27,2402.71
3/23/12,102.13,512.62,1772.95,804.15,310.61,540.354,565,441.3,448.42,360.65,517.06,342.51,239.93,2410.1599
3/26/12,102.54,514.05,1773.3,811.5,315.56,549.531,574.67,448.44,455.09,363.42,521.03,347.23,241.25,2443.6399
3/27/12,102.11,513.28,1777.14,803.89,312.47,550.1237,576.3,447.51,454.04,364.99,520.64,346.52,239.14,2437.01
3/28/12,101.54,507,1776.86,794.02,313.71,548.8476,574.87,443.7,449.48,362.18,519.96,341.58,236.91,2425.55
3/29/12,100.98,498.33,1778.95,794.36,310.37,547.5994,576.17,443.68,450.06,363.53,519.83,341.86,236.3,2421.7
3/30/12,102.31,501.97,1775.14,800.33,312.02,545.6475,580.48,445.49,452.01,365.52,523.19,343.28,236.52,2430.6699
4/2/12,103.42,510.49,1776.71,807.73,314.48,551.7432,582.74,446.88,454.65,367.05,527.35,348.02,238.09,2449.0801
4/3/12,103.14,508.42,1770.74,799.78,312.64,551.2478,582.93,446.55,451.83,367.24,524.47,345.14,237.85,2439.8899
4/4/12,102.15,498.17,1773.0699,790.06,307.58,543.5796,578.8,441.92,448.53,366.67,523.04,340.35,237.92,2415.05
4/5/12,103.09,502.28,1776.62,785.89,306.94,546.0252,579.06,445.03,446.49,363.95,522.77,338.45,236.74,2414.3999
4/9/12,102.65,499.14,1786.1801,775.89,302.02,542.3605,571.5,440.66,439.31,361.98,518.14,333.29,234.76,2387.03
4/10/12,102.05,491.53,1788.86,760.88,295.59,534.6758,565.01,429.93,430.04,357.17,513.25,326.33,230.88,2346.27
4/11/12,102.18,495.33,1786.15,761.04,300.27,537.0908,566.99,435.72,434.92,357.92,515.45,329.64,233.87,2364.0901
4/12/12,103.34,501.13,1785.6,776.91,306.16,544.2191,570.2,441.61,443.88,359.26,516.4,338.83,236.08,2396.6899
4/13/12,102.61,497.38,1789.47,764.66,298.49,535.2706,564.72,440.39,438.47,357.83,515.93,335.08,233.76,2366.8401
4/16/12,101.87,492.58,1791.1899,762.65,301.19,528.9895,564.81,438.77,439.5,361.35,518.45,336.22,234.11,2365.6499
4/17/12,102.37,494.91,1789.0699,776.02,305.41,541.1491,572.87,443.57,446.57,363.68,524.19,341.33,236.46,2402.29
4/18/12,101.88,489.66,1790.87,774.49,302.86,536.8541,571.42,444.24,444.95,362.65,523.65,340.15,235.38,2392.5701
4/19/12,102.16,490.43,1792.41,772.33,301.52,530.0281,572.44,440.43,440.42,361.57,522.05,339.1,235.84,2378.48
4/20/12,103.03,493.16,1791.08,771.63,299.97,527.1791,575.45,441.27,443.75,365.31,526.69,339.35,237.4,2381.3201
4/23/12,102.05,491.75,1793.16,770.79,297.67,523.2556,570.97,436.53,439.23,363.2,519.09,334.61,235.83,2361.3501
4/24/12,102.7,492.03,1791.5,776.48,301.06,520.1197,573.1,435.03,444.61,366.04,519.16,334.51,242.41,2370.04
4/25/12,102.91,494.03,1790.54,783.26,303.9,536.6642,579.11,442.41,445.76,367.89,522.4,342.17,242.62,2402.71
4/26/12,103.65,497.32,1791.98,789.03,306.47,540.0962,578.7,447.62,448.38,370.25,526.72,341.51,246.62,2418.8899
4/27/12,103.93,499.04,1793.39,788.66,306.4,540.0604,579.66,453.53,450.93,371.54,526.24,342.74,247.76,2424.78
4/30/12,103.94,499.36,1794.8199,792.61,304.63,535.4439,579.22,451.38,447.14,372.18,524.77,340.21,249.28,2415.4199
5/1/12,103.8,501.35,1792.4301,803.8,308.11,536.655,580.95,453.78,448.37,373.95,525.85,342.06,250.51,2429.1001
5/2/12,103.31,494.82,1795.45,790.91,305.36,537.3258,580.34,456.24,448.73,371.82,527.44,340.06,250.43,2423.29
5/3/12,102.31,488.04,1796.29,779.25,302.81,531.9517,578.1,452.97,444.91,370.31,527.76,336.31,250.55,2405.1699
5/4/12,102.26,476.55,1798.98,762.37,297.87,520.0472,570.65,444.01,438.83,370.88,523.5,330.79,248.23,2366.3899
5/7/12,101.82,475.5,1799.11,760.73,299.91,518.4738,571.75,443.94,438.15,369.98,524.09,330.86,249.33,2367.26
5/8/12,100.9,472.76,1801.12,757.93,297.85,516.2039,572.59,438.44,436.72,370.97,523.35,329.23,248.91,2357.45
5/9/12,100.44,472.51,1799.64,752.7,294.45,515.8078,567.88,436.4,431.6,370.7,520.13,326.61,247.65,2342.3101
5/10/12,100.83,471.92,1798.54,756.99,296.1,511.9326,572.3,438.17,432.33,374.8,523.93,325.67,249.79,2348.9299
5/11/12,99.66,468.32,1800.54,751.61,292.57,511.3761,571.67,437.56,431.39,374.9,522.55,324.74,252.82,2341.23
5/14/12,98.81,463.35,1802.92,740.1,286.5,506.5973,569.35,431.32,426.24,374.05,520.7,320.15,251.45,2315.45
5/15/12,99.09,463.6,1802.84,729.13,284.94,504.5694,566.33,430.36,423.74,371.95,520.48,315.26,250.53,2302.5601
5/16/12,98.94,461.63,1802.6899,726.74,280.85,500.4876,567.39,430.02,423.84,372.27,521.94,311.61,249.48,2293.21
5/17/12,99.12,459.6,1805.1899,722.26,274.94,491.9929,561.85,418.23,415.3,370.03,518.54,305.11,250.42,2258.9299
5/18/12,98.59,458.78,1804.09,717.24,272.11,486.0269,557.26,415.73,413.46,369.78,515.52,303.47,252.14,2242.25
5/21/12,98.99,461.83,1802.86,732.49,274.77,499.7485,562.53,422.43,422.6,370.45,517.65,312.63,252.02,2278.24
5/22/12,98.25,457.86,1798.53,730.13,276.68,498.2406,561.56,423.78,423.51,372.69,518.22,310.73,251.74,2279.3999
5/23/12,97.94,449.16,1802.85,732.97,277.77,499.1456,558.13,426.31,426.23,370.27,516.88,314.12,251.16,2283.3601
5/24/12,98.25,450.97,1800.1801,732.53,278.05,494.8635,563.23,428.43,425.83,372.29,521.44,316.71,252.62,2286.8701
5/25/12,98.49,452.23,1800.9301,730.18,277,494.0396,562.51,427.93,423.31,373.07,521.24,315.29,253.28,2281.9199
5/28/12,98.48,452.23,1800.9301,730.18,277,494.0396,562.51,427.93,423.31,373.07,521.24,315.29,253.28,2281.9199
5/29/12,98.59,450.16,1801.99,739.86,280.91,501.0399,564.54,433.83,428.69,374.61,524.51,320.66,255.23,2307.5701
5/30/12,98.29,439.68,1808.79,718.07,274.78,497.5153,560.38,426.89,421.42,371.88,520.54,315.2,253.84,2275.1899
5/31/12,97.57,434.52,1811.0601,711.88,276.78,494.4523,558.35,425.8,420.13,374.29,519.05,313.69,255.75,2270.25
6/1/12,97.61,423.43,1816.25,696.84,266.52,480.9624,548.45,412.58,408.51,372.82,510.4,307.41,252.25,2214.4099
6/4/12,97.58,425.91,1812.2,696.63,263.96,483.196,550.34,414.61,404.29,374.16,511.76,307.79,254.11,2214.7
6/5/12,97.77,426.51,1810.05,700.84,268.39,486.5016,553.2,416.15,405.1,375.55,510.95,310.25,253.6,2227.45
6/6/12,98.63,432.22,1805.6801,723.23,276.44,499.0142,561,425.74,416.46,380.51,518.11,318.1,257.11,2279.4199
6/7/12,99.29,431.93,1806.28,724.54,275.81,496.9173,561.15,425.23,418.92,383.28,519.4,318.7,255.32,2279.28
6/8/12,99.14,429.58,1806.59,724.56,279.22,501.5839,565.31,429.05,422.11,384.68,523.72,321.17,259.25,2297.8201
6/11/12,99.15,425.92,1810.3,716.12,273.9,492.9903,560.37,422.37,416.99,383.84,521.49,315.3,259.5,2268.9399
6/12/12,99.27,425.47,1806.4301,725.39,278.46,498.6017,565.22,427.36,423.58,384.65,524.5,321.01,262.11,2295.3999
6/13/12,98.99,423.15,1810.05,717.54,277.19,494.9676,565.01,420.9,419.4,384.4,523.9,316.27,262.27,2280.1299
6/14/12,98.64,426.82,1809.34,729.53,280.69,496.2325,572.7,426.73,423.16,387.53,530.76,318.59,267.15,2304.8301
6/15/12,98.64,427.36,1811.9,742.59,284.6,503.242,576.22,430.84,426.84,389.21,532.24,322.71,267.33,2328.6599
6/18/12,99.08,426.51,1812.5699,736.36,282.98,506.1219,578.88,433.8,427.66,390.68,533.11,324.18,267.85,2332.0701
6/19/12,99.74,430.07,1810.6801,746.8,287.84,511.1526,584.49,437.84,432.93,390.05,532.66,330.51,267.28,2355.01
6/20/12,100.11,421.99,1810.11,744.52,288.48,512.322,583.12,437.5,431.19,385.78,529.91,328.91,266.04,2351.1399
6/21/12,99.69,410.04,1812.92,714.8,281.86,498.7868,574.96,427.74,422.81,381.75,523.47,318.11,264.23,2299.1599
6/22/12,99.72,413.5,1809.75,717.87,284.41,504.8474,580.95,429.82,424.53,382.2,525.05,319.45,266.4,2315.6499
6/25/12,100.65,416.35,1814.37,704.35,278.52,493.6244,573.95,423.2,416.9,381.12,522.11,315.63,264.16,2278.98
6/26/12,100.33,420.05,1812.79,712.2,280.11,494.9619,575.67,428.17,417.65,382.13,522.88,316.02,264.89,2289.8601
6/27/12,100.18,423.24,1813.49,725.6,283.66,498.2749,581.83,427.92,422.26,386.3,526.8,319.26,265.84,2310.98
6/28/12,100.4,416.25,1815.88,729.95,283.27,492.9143,579.89,425.87,421.85,387.3,528.44,319.57,267.32,2306.22
6/29/12,100.26,439.71,1811.77,752.4,290.72,509.1848,590.63,433.91,435.93,389.46,538.24,328.9,269.95,2363.79
7/2/12,100.62,438.2,1817.9,752.19,292.31,510.6253,592.42,435.65,432.47,392.25,541.3,327.5,273.87,2369.75
7/3/12,100.92,453.32,1815.1899,768.5,293.85,515.1789,592.21,435.12,436.46,391.11,543.75,332.11,273.37,2385.0601
7/4/12,100.93,453.32,1815.1899,768.5,293.85,515.1789,592.21,435.12,436.46,391.11,543.75,332.11,273.37,2385.0601
7/5/12,101.9,454.89,1817.6899,757.96,289.5,516.0278,588.93,436.08,435.81,389.14,542,331.61,271.75,2373.9099
7/6/12,101.78,443.89,1821.26,749.79,287.37,506.801,584.7,434.38,429.99,387.73,541.35,327.74,272.14,2352.3401
7/9/12,102.27,452.03,1824.08,745.52,286.85,505.4585,588.4,432.07,429.71,386.52,540.94,325.42,273.12,2348.52
7/10/12,102.16,444.88,1826.45,735.21,284.74,499.5795,584.83,429.64,423.06,387.41,541.7,320.71,272.46,2329.46
7/11/12,101.65,449.95,1827.34,745.41,287.08,496.5665,584.49,427.35,420.12,389.51,541.16,319.96,272.47,2329.71
7/12/12,102.12,452.05,1828.73,742.3,284.18,491.3059,585.84,425.82,418.11,389.67,541.25,318.17,270.43,2318.0901
7/13/12,102.43,456.93,1828.15,755.32,292.08,498.4011,592.63,432.67,426.05,393.61,547.27,323.77,274.13,2356.3999
7/16/12,103.4,463.87,1831.64,757.55,291.17,497.17,593.38,430.17,423.37,392.88,545.06,322.57,274.82,2350.9399
7/17/12,103.56,465.26,1829.95,766.36,293.4,498.24,601.23,434.4,425.51,393.97,547.49,326.54,278.09,2368.3601
7/18/12,104.55,470.58,1833.42,772.71,291.72,507.86,602.44,436.52,432.74,395.51,547.61,328.38,279.31,2384.54
7/19/12,105.37,481.6,1832.5,774.74,289.65,514.74,602.26,439.69,434.82,396.06,546.61,332.2,274.2,2391.27
7/20/12,106.6,479.5,1836.0601,775.23,285.22,507.88,593.84,434.06,429.7,396.83,543.29,329.75,273.11,2367.26
7/23/12,105.67,465.96,1836.79,767.74,283.03,503.09,587.62,428.3,428.05,394,538.84,324.8,272.65,2346.22
7/24/12,104.28,463.54,1838.5699,757.02,282.11,498.44,581.03,425.18,423.01,390.61,536.78,319.89,267.87,2325.02
7/25/12,105.1,466.3,1838.88,758.07,283.08,494.48,583.2,423.65,424.27,390.14,537.07,319.72,270.11,2324.3301
7/26/12,103.9,467.4,1838.29,778.32,287.58,501.58,589.29,430.97,431.25,396.69,545.94,321.63,278.2,2362.8501
7/27/12,104.35,472.07,1830.47,790.49,293.34,512.6,603.76,439.32,440.54,401,552.45,327.02,283.61,2408.0701
7/30/12,105.54,474.15,1835.48,792.5,292.33,512.73,600.69,437.8,439.31,402.79,555.39,327,285.45,2406.99
7/31/12,105.26,467.69,1836.76,783.74,291.23,514.24,596.88,432.6,437.76,399.36,553.37,324.96,287.63,2396.6201
8/1/12,105.01,469.01,1833.8,787.53,289.95,512.38,596.94,430.36,435.19,396.63,550.44,324.88,287.15,2389.73
8/2/12,104.36,463.65,1837.8101,774.56,287.39,509.92,591.26,431.28,432.74,394.13,546.13,320.92,285.32,2372.3101
8/3/12,104.67,476.39,1831.58,792.83,294.77,520.66,598.63,439.83,441.95,398.84,554.95,326.93,285.28,2417.77
8/6/12,104,478.37,1833.85,793.97,295.23,524.41,598.28,441.41,442.08,397.58,554.29,330.44,286.04,2423.46
8/7/12,103.51,483.9,1829.16,804.48,296.83,528.86,597.47,445.49,446.16,393.94,551.83,333.96,284.94,2435.8799
8/8/12,103.95,484.99,1828.0699,805.98,296.74,529.35,599.38,443.51,445.72,394.21,555.27,334.62,284.96,2438.1599
8/9/12,104.94,487.33,1827.84,810.4,296.54,531.38,598.95,443.04,445.9,394.42,552.97,336.3,284.89,2440.23
8/10/12,104.57,483.47,1830.0601,813.02,296.74,532.4,601.65,443.16,447.97,395.81,552.84,336.27,287.02,2445.6399
8/13/12,103.46,481.63,1829.9399,808.99,296.77,533.94,599.72,443.1,446.98,394.67,552.44,334.21,286.35,2443.05
8/14/12,103.3,483.05,1824.96,808.36,296.6,532.85,601.56,443.83,446.33,394.66,554.74,332.49,285.82,2443.1599
8/15/12,104.12,487.91,1819.1,807.02,297.61,533.41,603.21,445.48,447.26,392.99,555.25,333.46,285.79,2446.8201
8/16/12,104.24,491.92,1816.6899,814.83,299.61,541.65,601.35,449.14,451.65,391.6,556.27,338.15,285.37,2464.3799
8/17/12,104.4,491.91,1818.48,813.08,300.47,545.23,598.09,451.21,453.87,391.03,556.88,337.73,285.11,2469
8/20/12,105.16,493.17,1819.4,811.06,301.31,546.9,599.58,449.05,452.97,391.41,556.64,337.4,282.82,2468.99
8/21/12,106,497.8,1820.4301,808.11,302.04,543.43,597.64,448.31,451.5,388.76,553.34,337.34,279.93,2460.4099
8/22/12,105.75,498.64,1827.04,810.38,301.59,544.84,597.7,449.52,449.67,387.97,551.6,340.62,278.8,2461.1201
8/23/12,105,496.75,1830.1899,802.4,298.64,539.61,596.92,446.66,446.09,383.9,547.24,334.94,277.82,2441.29
8/24/12,104.68,494.08,1828.83,807.66,300.5,542.02,602.51,450.2,448.38,385.75,552.12,334.45,281.87,2457.3999
8/27/12,104.19,491.47,1831.3101,806.7,300.28,543.14,602.49,449.57,447.14,386.44,552.56,332.32,280.47,2456.22
8/28/12,104,492.6,1832.39,808.1,299.85,542.39,601.57,450.36,445.62,385.65,553.25,331.5,279.49,2454.3899
8/29/12,105.11,492.75,1830.89,803.64,300.5,543.33,603.63,452.71,445.78,384.92,552.06,332.74,281.44,2457.05
8/30/12,105.57,491.47,1833.41,794.99,298.88,536.22,601.47,450.42,441.62,383.28,549.68,329.42,280.15,2438.2
8/31/12,105.39,497.42,1837.96,801.77,300.59,540.45,603.09,451.8,443.98,382.91,550.51,332.94,280.4,2450.6001
9/3/12,105.19,497.42,1837.96,801.77,300.59,540.45,603.09,451.8,443.98,382.91,550.51,332.94,280.4,2450.6001
9/4/12,105.41,495.59,1837.51,796.19,300.92,540.3,604.68,450.99,439.87,384.03,552.83,328.18,282.72,2447.8
9/5/12,104.55,492.77,1836.8199,793.83,300.89,539.69,604.83,451.74,438.31,382.56,551.63,329.71,283.77,2445.8101
9/6/12,105.01,494.98,1831.63,810.08,308.24,552.65,614.84,462.02,448.54,387.16,558.67,338.25,287.04,2496.1201
9/7/12,104.54,498.6,1833.08,823.28,311.56,552.03,614.64,464.61,452.41,385.85,554.28,344.93,285.53,2506.3701
9/10/12,103.85,499.48,1832.14,819.61,308.78,544.68,612.31,463.56,449.41,385.33,553.05,344.15,286.8,2491.1101
9/11/12,103.93,501.84,1832,827.08,311.35,545.76,612.38,463.61,451.85,384.15,551.86,345.39,288.18,2498.95
9/12/12,104.63,503.07,1828.38,830.4,312.84,548.21,612.63,465.31,454.05,382.12,548.6,344.86,290.28,2504.8401
9/13/12,104.61,506.24,1830.76,845.78,320.91,556.19,619.51,471.95,458.78,387.72,558.21,353.7,293.75,2546.03
9/14/12,103.9,511.28,1825.83,856.84,323.57,560.96,617.14,473.98,461.81,384.79,554.61,358.03,287.87,2556.1299
9/17/12,102.18,499.84,1828.3199,850.14,320.15,561.17,620.31,471.88,459.62,382.57,555.9,352.77,289.39,2548.26
9/18/12,101.54,493.55,1829.49,844.02,318.72,561.12,622.16,469.7,459.78,380.98,558.54,351.79,290.27,2545.05
9/19/12,102.02,483.68,1831.8101,836.13,318.5,561.12,623.01,474.4,461.09,381.81,560.19,353.8,292.31,2548.1101
9/20/12,101.17,484.87,1832.67,839.74,316.7,559.87,625.57,474.03,457.52,383.21,563.35,353.27,293.35,2547.1101
9/21/12,101.72,489,1834.08,841.31,315.79,560.26,628.46,473.76,456.71,383.44,561.57,351.92,294.77,2546.9199
9/24/12,100.96,484.37,1836.91,836.93,315.78,555.55,629.45,472.08,455.84,387.26,562.61,350.33,295.45,2541.23
9/25/12,101.1,485.1,1838.88,829.46,310.95,547.03,629.16,466.66,450.39,386.06,558.83,344.99,293.88,2514.8301
9/26/12,99.81,480.1,1841.9,822.11,308.85,542.57,625.9,463.57,448.44,387.12,558.66,343.47,293.52,2500.9199
9/27/12,100.15,486.28,1840.12,832.83,312.1,551.12,629.74,468.3,452.96,385.58,560.61,347.71,293.88,2525.23
9/28/12,101.62,490.3,1840.49,828.72,310.92,547.11,627,466.24,451.69,387.4,558.88,345.67,291.69,2513.9299
10/1/12,101.03,491.22,1841.77,833.2,312.38,546.07,630.73,466.36,453.67,385.78,562.68,346.75,290.94,2520.71
10/2/12,100.34,489.16,1842.55,833.56,313.16,546.7,633.81,465.22,453.4,387.43,562.85,344.85,291.31,2523.0801
10/3/12,99.94,477.91,1842.48,824.28,315.83,549.2,638.51,468.99,455.32,389.58,564.7,343.37,294.39,2532.79
10/4/12,100.73,489.91,1839.8101,832.56,320.49,549.85,642.67,473.05,457.7,391.93,567.2,347.66,296.79,2550.98
10/5/12,100.21,485.97,1836.51,831.32,320.6,546.17,643.61,474.64,459.24,391.18,569.31,349.24,297.58,2551.03
10/8/12,99.8,483.89,1836.51,832.48,320.2,540.36,642.78,473.32,457.99,391.59,567.52,348.81,295.43,2542.21
10/9/12,100.03,491.85,1838.0601,832.55,317.73,533.16,635.02,466.06,452.65,391.27,562.45,345.16,291.67,2517.1399
10/10/12,99.45,490.17,1839.97,817.66,317.96,531.18,630.3,462.96,448.89,390.24,560.12,341.71,290.55,2501.75
10/11/12,100.84,495.48,1841.9399,823.1,319.61,529.64,630.98,460.79,450.23,390.58,558.33,343.01,287.79,2502.6599
10/12/12,99.49,490.66,1843.4,818.83,315.25,530.45,630.28,460.83,450.61,388.3,559.46,341.39,284.11,2495.28
10/15/12,98.35,489.02,1843.48,823.08,319.04,534.03,639.08,465.69,453.46,390.38,562.57,344.3,282.35,2515.4399
10/16/12,98.27,489.87,1840.83,835.74,321.14,542.45,645.77,469.62,458.12,391.54,564.21,352.47,282.33,2541.28
10/17/12,98.96,490.38,1836.58,845.62,325.03,538.1,645.62,472.45,461.08,396.44,566.09,355.48,285.1,2552.05
10/18/12,99.76,490.53,1836.16,845.91,325.57,529.89,645.57,472.53,462.04,398.12,563.55,355.7,288.66,2545.95
10/19/12,99.05,483.83,1840.01,833.22,321.4,517.58,634.95,464.55,453.92,395.43,556.64,348.58,283.69,2503.8
10/22/12,98.69,478.27,1838.1801,829.64,321.32,522.5,635.01,462.69,452.56,393.91,556.91,349.84,282.41,2504.96
10/23/12,98.43,471.48,1839.28,810.04,316.07,515.93,626.13,458.93,447.47,390.34,549.52,339.28,279.56,2468.78
10/24/12,98.55,469.59,1839.08,804.96,316.08,512.79,626.92,457.02,444.93,387.81,549.41,339.14,279.02,2461.1799
10/25/12,98.37,470.13,1835.2,812.41,316.87,512.01,632.1,456.11,447.19,389.46,552.69,338.2,278.09,2468.6001
10/26/12,98.29,471.23,1839.5601,813.18,314.99,512.84,629.64,457.46,447.25,389.49,550.99,338.82,279.5,2466.8
10/29/12,97.75,469.33,1841.3199,813.18,314.99,512.84,629.64,457.46,447.25,389.49,550.99,338.82,279.5,2466.8
10/30/12,97.86,468.89,1841.3199,813.18,314.99,512.84,629.64,457.46,447.25,389.49,550.99,338.82,279.5,2466.8
10/31/12,98.56,470.32,1844.11,812.61,316.94,510.23,625.08,459.02,449.2,392.95,552.37,338.34,279.09,2467.51
11/1/12,98.82,471.15,1841.71,817.51,321.15,519.47,630.27,464.81,457.24,388.83,552.22,344.96,282.47,2494.6699
11/2/12,97.13,461.72,1841.23,803.56,318.96,511.74,626.45,463.94,453.58,386.1,548.91,338.16,280.54,2471.3
11/5/12,97.15,464.51,1844.04,809.38,318.49,515.13,627.4,465.35,455.7,379.89,548.18,340.67,279.57,2476.9399
11/6/12,98.21,475.4,1839.41,822.05,322.35,518.39,628.55,468.07,460.72,379.95,551.78,344.27,279.64,2496.46
11/7/12,97.94,463.43,1845.46,798.54,311.35,504.46,617.26,462.31,450.12,371.9,545.38,338.97,272.14,2439.48
11/8/12,98.2,464.85,1847.77,785.38,308.72,497.23,610.12,454.9,445.25,371.38,539.59,334.26,269.27,2409.72
11/9/12,97.38,468.07,1847.3199,785.53,309.45,500.15,612.31,453.11,446.53,369.03,540.1,333.74,270.43,2413.9199
11/12/12,96.3,466.26,1847.3199,786.62,309.59,498.4,615.01,453.18,447.92,365.78,539.57,333.47,271.7,2414.24
11/13/12,96.52,464.94,1848.02,782.15,307.51,494.88,612.69,454.31,446.01,367.43,538.87,332.68,271.8,2405.3799
11/14/12,96.97,467.94,1847.48,773.22,302.04,490.11,605.54,447.47,435.34,364.75,533.61,327.08,269.81,2372.9399
11/15/12,96.52,465.52,1846.99,774.02,302.9,487.98,604.07,447.12,435.34,362.25,532.95,325.81,266.91,2369.3201
11/16/12,96.2,467.65,1847.53,776.83,304.88,489.54,608.4,450.23,436.68,366.22,536.22,326.72,265.31,2381.02
11/19/12,96.82,477.62,1846.03,794.32,310.6,503.37,614.76,459.95,445.19,366.16,545.08,336.08,271.48,2428.47
11/20/12,96.89,471.85,1843.5699,791.18,312.22,500.3,618.06,462.36,445.47,365.33,547.02,336.35,270.8,2430.29
11/21/12,96.98,474.27,1841.96,795.54,312.39,502.28,618.31,463.96,446.16,363.87,548.11,336.63,272.32,2435.97
11/22/12,97.08,474.27,1841.96,795.54,312.39,502.28,618.31,463.96,446.16,363.87,548.11,336.63,272.32,2435.97
11/23/12,97.89,477.04,1841.95,806.07,316.24,510.49,625.5,470.02,452.06,362.92,556.14,341.45,276.3,2468.0601
11/26/12,97.69,474.98,1844.1,799.47,314.84,513.78,622.56,467.95,452.45,367.61,552.24,341.35,273.6,2463.1201
11/27/12,97.94,474.23,1845.39,791.89,311.9,511.71,618.94,466.04,451.13,368.48,551.46,340.06,271.61,2450.48
11/28/12,97.36,471.75,1846.4399,800.5,313.44,514.93,623.87,472.15,455.43,370.34,556.95,341.52,273.05,2470.47
11/29/12,97.79,476.71,1846.25,801.46,314.91,517.1,627.83,473.55,457.82,372.45,559.33,343.59,275.4,2481.4199
11/30/12,97.49,477.23,1847.02,801.2,314.39,515.92,628.72,473.72,456.76,376.15,561.21,344.09,276.65,2481.8201
12/3/12,97.71,477.77,1846.37,796.31,313.24,514.97,627.25,471.25,452,373.79,559.28,337.78,276.79,2470.0701
12/4/12,96.99,473.48,1848.27,793.31,312.31,514.39,628.45,469.47,453.09,371.83,557.86,338.12,274.81,2465.8999
12/5/12,97.39,472.25,1849.11,799,316.34,507.92,630.85,468.02,457.88,377.82,558.96,334.16,275.5,2470.5901
12/6/12,97.17,466.68,1849.38,801.73,317.33,512.14,630.82,471.27,458.4,377.39,560.04,335,275.28,2479.3999
12/7/12,96.74,464.48,1846.72,806.97,319.8,508.87,632.68,472.66,460.97,377.57,563.64,337.77,275.69,2486.8401
12/10/12,97.36,463.27,1848.03,806.19,318.89,510.62,635.11,470.05,462.88,377.76,563.02,340.03,274.66,2487.78
12/11/12,97.1,463.56,1846.49,810.62,320.4,517.81,641.74,471.32,463.92,378.48,563.56,342.55,277.4,2504.0801
12/12/12,97.71,467.21,1843.86,813.88,322.1,515.81,640.77,471.99,465.1,378.04,562.11,341.81,280.28,2505.76
12/13/12,96.98,462.96,1842.58,806.69,320.21,512.08,635.45,469.08,463.07,376.41,561.01,340.37,278.95,2490.5601
12/14/12,97.08,467.18,1844.08,803.05,319.31,506.73,633.14,467.12,462.6,375.08,560.27,343.43,277.09,2480.3601
12/17/12,96.84,467.02,1840.62,810.15,326.03,513.77,637.77,475.74,466.79,380.74,561.29,346.75,278.02,2509.8401
12/18/12,96.66,469.41,1836.6,823.79,330.77,522.42,642.96,481.06,472.36,383.68,561.43,351.01,278.26,2538.72
12/19/12,96.26,472.75,1839.53,817.24,328.55,520.27,635.98,477.46,468.95,380.44,555.61,349.15,274.97,2519.54
12/20/12,95.59,471.84,1839.91,823.18,333.14,521.11,636.85,478.82,471.51,382,558.91,352.74,277.17,2533.9099
12/21/12,95.8,468.61,1842.75,813.63,329.32,516.54,631.73,473.99,468.56,379.98,553.65,349.87,274.1,2510.3201
12/24/12,95.55,467.69,1841.63,807.76,328.97,514.59,629.77,474.89,467.22,378.79,552.28,351.52,274.32,2504.51
12/26/12,95.68,473.9,1842.72,804.75,328.49,511.33,627.11,470.22,465.69,375.45,547.73,353.7,274.23,2492.54
12/27/12,95.83,473.51,1846.05,803.65,327.45,510.83,626.48,470.73,465.16,374.87,548.45,352.35,273.94,2489.97
12/28/12,95.53,472.53,1846.24,789.44,324.81,504.94,619.92,466.71,459.81,371.16,543.09,347.95,271.04,2462.71
12/31/12,95.75,474.1,1844.39,805.96,329.32,515.83,627.46,476.06,468.41,376.34,549.1,354.96,274.13,2504.4399
1/2/13,96.81,478.48,1840.4,824.76,339.05,532.07,639.33,486.41,479.47,383.17,563.62,363.46,282.85,2568.55
1/3/13,96.33,476.65,1836.9301,823.95,338.48,528.17,640.08,487.41,479.3,383.17,561.9,360.99,282.13,2563.1899
1/4/13,95.49,474.19,1836.38,832.58,342.74,525.22,642.99,489.08,482.72,385.24,563.73,365.22,283.88,2575.6599
1/7/13,95.27,475.65,1837.6801,825.77,341.62,524.06,645.21,487.74,480.87,380.84,560,364.49,285.49,2567.6299
1/8/13,95.6,476.6,1839.28,824.45,340.74,522.74,645.21,486.51,477.08,380.12,558.75,365.14,280.63,2560.1699
1/9/13,95.51,475.82,1840.38,822.79,340.07,523.95,652.18,487.4,481.52,379.27,560.01,367.46,279.93,2567.02
